name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,http...unknown.org.nick,verbatimEventDate,datasetName,verbatimLocality,gbifID,collectionCode,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,http...unknown.org.recordedByOrcid,elevation,continent,institutionID,county,locality,type,vernacularName,samplingProtocol,individualCount,elevationAccuracy,habitat,samplingEffort,eventRemarks,language,locationAccordingTo,locationRemarks,previousIdentifications,fieldNotes,identificationRemarks,organismQuantity,verbatimCoordinateSystem,organismQuantityType,verbatimElevation,municipality,verbatimTaxonRank,collectionID,identifiedBy,sex,ownerInstitutionCode,eventID,sampleSizeUnit,parentEventID,sampleSizeValue,dynamicProperties,fieldNumber,preparations,occurrenceStatus,higherGeography,locationID,datasetID,accessRights,recordNumber,waterBody,endDayOfYear,startDayOfYear,identificationReferences,acceptedNameUsage,georeferencedBy,lifeStage,verbatimSRS,georeferenceVerificationStatus,higherClassification,dataGeneralizations,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,bibliographicCitation,georeferenceSources,parentNameUsage,otherCatalogNumbers,taxonRemarks,infraspecificEpithet,coordinatePrecision,namePublishedIn,organismID,associatedReferences,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,lowestBiostratigraphicZone,earliestPeriodOrLowestSystem,originalNameUsage,identificationVerificationStatus,georeferencedDate,nomenclaturalCode,georeferenceProtocol,identificationQualifier,establishmentMeans,georeferenceRemarks,disposition,reproductiveCondition,typeStatus,typifiedName,associatedSequences,earliestAgeOrLowestStage,taxonConceptID,lithostratigraphicTerms,latestAgeOrHighestStage,organismRemarks,leaflet_info
"Leopardus wiedii oaxacensis (Nelson & Goldman, 1931)",-95.758333,18.775,"cdround,gass84,rdatm",gbif,1894828264,"Leopardus wiedii oaxacensis (Nelson & Goldman, 1931)",bbee2ef2-1389-43e6-bde8-ac8e38c6cc6e,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:55:17.795+0000,2018-08-21T00:55:17.804+0000,55,PRESERVED_SPECIMEN,6164534,1,44,359,732,9703,2434918,2434950,6164534,"Leopardus wiedii oaxacensis (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Veracruz de ignacio de la llave,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:31:26.970+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:NO DISPONIBLE:hall:NO DISPONIBLE:06f45868da7b9e1f4244cd751f2f6552,,,,Mamíferos de Veracruz,,1894828264,hall,urn:catalog:NO DISPONIBLE:hall:NO DISPONIBLE:06f45868da7b9e1f4244cd751f2f6552,3b642094fabf47c49921519cc65ad405,NO DISPONIBLE,NO DISPONIBLE,,NO DISPONIBLE,,00:00:00,,4639,,0,,1,NO DISPONIBLE,Alvarado,Event,válido,,,0,,,,es,,,,,,,grados minutos segundos,,,,,0,NO DISPONIBLE,,NO DISPONIBLE,,,,,,NO DISPONIBLE,,,,14,06f45868da7b9e1f4244cd751f2f6552,CC-BY,,,,,,Leopardus wiedii subsp. oaxacensis,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus; wiedii,,0,0,1931,"Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Sánchez Cordero, V. 2006. Estado actual del conocimiento biológico de algunas especies de roedores de las familias Muridae, Geomyidae, Heteromyidae y Sciuridae (Rodentia: Mammalia) incluidas en el PROY-NOM-059-ECOL-2000. Instituto de Biología. Bases de datos SNIB-CONABIO proyectos No. W036, L047 y A026. México, D.F.",,Leopardus,,,oaxacensis,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 519 <br/><b>Record key:</b> 1894828264 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",-89.625,20.964,"gass84,txmatfuz",gbif,371480121,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",805bbcde-f762-11e1-a439-00145eb45e9a,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DIGIR,2016-01-29T03:50:58.809+0000,2014-10-09T13:14:32.898+0000,6,OBSERVATION,6164548,1,44,359,732,9703,2434918,2434950,6164548,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Yucatan,,,,,,2019-09-20T20:31:59.198+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,,,,,,,,371480121,ND,,,,not recorded / 233703 / U014,,ND,,,,,,,,,MÉRIDA,Mérida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yucatanicus,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 520 <br/><b>Record key:</b> 371480121 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-72.994631,4.26686,cdround,gbif,1020747103,"Leopardus wiedii (Schinz, 1821)",83964202-07d9-4a27-8391-975144bcc1da,6c147991-c3bf-453d-a778-3bea9a534804,,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2018-08-13T21:57:36.644+0000,2018-08-13T21:57:36.665+0000,84,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,997594,,,,,,,2019-09-20T20:31:24.998+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Universidad Industrial de Santander,UIS:UIS-MHN:UIS-MHN-M-0812,,,,,,1020747103,MHN-UIS,UIS:UIS-MHN:UIS-MHN-M-0812,,,UIS-MHN-M-0812,,Universidad Industrial de Santander (UIS),,,,,,,SOUTH_AMERICA,890201213-4,,,Objeto físico,Tigrillo,,1,,,,,es,,,,,,,,,,,,Registro Nacional de Colecciones Biológicas: 42,,,,,,,,,,Piel,,,,,,,,,,,"Leopardus wiedii Schinz, 1821",Juan Solis,,,Verificado por el custodio de los datos,,,,,,,,Instituto Geográfico Agustín Codazzi. Departamento Administrativo Nacional de Estadística. 2008. Plancha todas las planchas. 1:100.000. Bogotá D.C.,,,,,,,,,,,,,,,2015-01-19,,Radio-Punto,,,,En colección,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 521 <br/><b>Record key:</b> 1020747103 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii oaxacensis (Nelson & Goldman, 1931)",-97.631944,17.588889,"bri,cdround,gass84",gbif,46234615,"Leopardus wiedii oaxacensis (Nelson & Goldman, 1931)",84faa3a4-f762-11e1-a439-00145eb45e9a,b459e790-0d3c-11d9-8431-b8a03c50a862,,601d6198-f762-11e1-a439-00145eb45e9a,MX,DWC_ARCHIVE,2018-03-06T13:15:12.898+0000,2018-03-06T13:15:14.111+0000,40,UNKNOWN,6164534,1,44,359,732,9703,2434918,2434950,6164534,"Leopardus wiedii oaxacensis (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Oaxaca,,,,,,2019-09-20T20:31:25.009+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,,46234615,,,,,,46234615,CNMA,,,"MARTINEZ-V., J.",4139,,IBUNAM,,,,,,,,,not recorded,CERCANIAS,,,,,,,,,,,,,,,,,,,,,,Yolanda Hortelano (CNMA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oaxacensis,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 522 <br/><b>Record key:</b> 46234615 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Felis wiedii Schinz, 1821",-97.1036,18.8497,"rdativ,txmathi",gbif,1893488403,"Felis wiedii Schinz, 1821",2dad0cd2-e880-4ec3-90e5-d3f479528cbd,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:03:18.702+0000,2018-08-21T00:03:18.733+0000,56,PRESERVED_SPECIMEN,2434973,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SPECIES,SYNONYM,,3470,Veracruz de ignacio de la llave,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:15:32.400+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:MCZ-HU:MCZ:NO DISPONIBLE:8a7be5adcfe8dbd398fd0500789fa814,,,,Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá,,1893488403,MCZ,urn:catalog:MCZ-HU:MCZ:NO DISPONIBLE:8a7be5adcfe8dbd398fd0500789fa814,7703dd12f903367a544b60c985cd724e,NO DISPONIBLE,NO DISPONIBLE,,MCZ-HU,,00:00:00,,13639,,0,,1867,,ORIZABA,Event,sinónimo,,1,0,,,,es,,,,,,,grados minutos segundos,,,,,2566,NO DISPONIBLE,,"Museum of Comparative Zoology, Harvard University",,,,,,NO DISPONIBLE,,,,3501,8a7be5adcfe8dbd398fd0500789fa814,CC-BY,,,,,,Leopardus wiedii subsp. oaxacensis,,,,Verificado por el custodio de los datos,Animalia; Chordata; Mammalia; Carnivora; Felidae; Felis,,0,0,1959,"Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008","López Wilchis, R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Universidad Autónoma Metropolitana. Unidad Iztapalapa. Bases de datos SNIB-CONABIO. Proyecto No. P130. México, D.F.",,Felis,,,,,,,,,,,,,,2014-11-04,,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas.  Manual de Procedimientos. México. 177 págs,,,Se georrefernció el registro con las coordenadas de la localidad de referencia.,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 523 <br/><b>Record key:</b> 1893488403 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",-88.493889,21.511389,"cdround,gass84,rdativ,txmatfuz",gbif,1894749285,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",7ff8361e-f762-11e1-a439-00145eb45e9a,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:51:36.370+0000,2018-08-21T00:51:36.387+0000,52,UNKNOWN,6164548,1,44,359,732,9703,2434918,2434950,6164548,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Yucatan,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:31:25.063+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:FMVZ-UADY:CMRUADY:NO DISPONIBLE:6c44234baefeab6e5a44addd6faa989f,,,,"Anfibios, reptiles y mamíferos del corredor biológico del norte de Yucatán depositados en las colecciones de la Escuela Nacional de Ciencias Biológicas",,1894749285,CMRUADY,urn:catalog:FMVZ-UADY:CMRUADY:NO DISPONIBLE:6c44234baefeab6e5a44addd6faa989f,38190d33760656dbc76a7b186bd6b26d,NO DISPONIBLE,NO DISPONIBLE,,FMVZ-UADY,,00:00:00,,768,,0,,77,DZILAM DE BRAVO,"El Manantial, 7.5 km N Yalsihon",Event,válido,,1,0,,,,es,,,,,,,grados minutos segundos,,,,,3881,NO DISPONIBLE,,"Facultad de Medicina Veterinaria y Zootecnia, Universidad Autónoma de Yucatán",,,,,Otros Datos Ejemplar / Capturista: noemi,NO DISPONIBLE,NO DISPONIBLE,,,91,6c44234baefeab6e5a44addd6faa989f,CC-BY,,,,,,Leopardus wiedii subsp. yucatanica,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus; wiedii,,0,0,1931,"Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Gómez Escamilla, M. 2004. Anfibios, reptiles y mamíferos del corredor biológico del norte de Yucatán depositados en las colecciones de la Escuela Nacional de Ciencias Biológicas. Instituto Politécnico Nacional. Escuela Nacional de Ciencias Biológicas. Bases de datos SNIB-CONABIO proyecto No. Y013. México, D.F.","Mapa, CONABIO, 1: 250 000",Leopardus,,,yucatanicus,,,,"S. Hernández-Betancourt, V. Sánchez-Cordero, J. Sosa-Escalante & A. Segovia-Castillo. 1996. Listados faunísticos de México. VIII. Lista anotada de los mamíferos terrestres de la Reserva de Dzilam, Yucatán, México. Inst. Biól., Univ. Na. Autón. Méx. 8:26. México.",,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 524 <br/><b>Record key:</b> 1894749285 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59,-13,"cudc,gass84,rdativ",gbif,865725910,"Leopardus wiedii (Schinz, 1821)",5a659248-1f70-11e3-b2c5-00145eb45e9a,23539a57-1347-4dd3-af2a-cf9478563baa,,60416b42-f762-11e1-a439-00145eb45e9a,CH,BIOCASE,2019-08-28T00:56:25.974+0000,2019-08-28T00:56:26.037+0000,124,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,,,,,,,2019-09-20T20:31:26.532+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,BR,Brazil,,,,,,,,865725910,"Mammals housed at MHNG, Geneva",,,,MHNG-MAM-1938.095,,MHNG,,,,,,,,,,Amérique du Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 525 <br/><b>Record key:</b> 865725910 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii boliviae Pocock, 1941",-63.666668,-17.450001,"cdround,gass84",gbif,665803665,"Leopardus wiedii boliviae Pocock, 1941",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2019-07-22T17:57:52.150+0000,2019-02-05T23:17:31.740+0000,127,PRESERVED_SPECIMEN,6164538,1,44,359,732,9703,2434918,2434950,6164538,"Leopardus wiedii boliviae Pocock, 1941",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Santa Cruz,,,,,,2019-09-20T20:31:25.002+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,BO,"Bolivia, Plurinational State of",The Field Museum of Natural History,01cb2eba-bdeb-4535-8081-b91f9596d572,,,,,,665803665,Mammals,01cb2eba-bdeb-4535-8081-b91f9596d572,,J. B. Steinbach,34358,,FMNH,,,,,,400,SOUTH_AMERICA,FMNH,Ichilo,Buena Vista,PhysicalObject,,,,,,,,en,,decimal degrees,,,,,,,,,,Mammals,,,FMNH,,,,,,13203,,,"South America, Bolivia, Santa Cruz, Ichilo, Neotropics: Buena Vista",,mammals-05-feb-2019,http://fieldmuseum.org/about/copyright-information,1352,,,,,,,,,,Animalia Chordata Mammalia Carnivora Felidae,,,,,,,,,,,boliviae,,,2533584,,,,,,,,,,not recorded,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 526 <br/><b>Record key:</b> 665803665 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59.51666,2.83333,"gass84,gdativ",gbif,1211796968,"Leopardus wiedii (Schinz, 1821)",c5c4a23e-2035-4416-ab64-032d6df52ddb,ff418020-1d67-11d9-8435-b8a03c50a862,,6ed8558c-e955-4812-9fd7-39b8044fcc35,CA,DWC_ARCHIVE,2018-04-04T13:45:13.718+0000,2018-04-04T13:45:13.739+0000,67,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,2.14,Upper Takutu-Upper Essequibo,,,,,2018-04-04T00:00:00.000+0000,2019-09-20T20:31:25.864+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GY,Guyana,Royal Ontario Museum; ROM,URI:catalog:ROM:Mammals:32307,,,,Mammalogy,"Kuitaro River, Dadanawa",1211796968,Mammals,URI:catalog:ROM:Mammals:32307,,"Brock, SE",32307,,ROM,,,,,,,SOUTH_AMERICA,,,"Kuitaro River, Dadanawa",PhysicalObject,,,,,,,,en,,MaNIS-ROMM Guyana Upload,,,,,,,,,,urn:lsid:biocol.org:col:34909,,MALE,,,,,,,,skin; skull; tanned,,South America; Guyana; Upper Takutu-Upper Essequibo,,,not-for-profit use only,D112,,,,,,Kirsten Greer (ROM),ADULT,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,,,,,,"MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",,,,,,,,,,,,,,,20030228,,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 527 <br/><b>Record key:</b> 1211796968 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59,-13,"cudc,gass84,rdativ",gbif,865725905,"Leopardus wiedii (Schinz, 1821)",5a659248-1f70-11e3-b2c5-00145eb45e9a,23539a57-1347-4dd3-af2a-cf9478563baa,,60416b42-f762-11e1-a439-00145eb45e9a,CH,BIOCASE,2019-08-28T00:56:25.995+0000,2019-08-28T00:56:26.026+0000,124,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,,,,,,,2019-09-20T20:31:24.994+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,BR,Brazil,,,,,,,,865725905,"Mammals housed at MHNG, Geneva",,,,MHNG-MAM-1938.097,,MHNG,,,,,,,,,,Amérique du Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 528 <br/><b>Record key:</b> 865725905 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",-89.962,18.017,"gass84,txmatfuz",gbif,371480104,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",805bbcde-f762-11e1-a439-00145eb45e9a,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DIGIR,2016-01-29T03:50:58.786+0000,2014-10-09T13:14:32.814+0000,6,OBSERVATION,6164548,1,44,359,732,9703,2434918,2434950,6164548,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Campeche,,,,,,2019-09-20T20:31:25.512+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,,,,,,,,371480104,ND,,,,not recorded / 233701 / U014,,ND,,,,,,,,,CHAMPOTÓN,"Escárcega, 103 Km SE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yucatanicus,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 529 <br/><b>Record key:</b> 371480104 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-48.9667,-16.3333,gass84,gbif,1039519383,"Leopardus wiedii (Schinz, 1821)",854f602e-f762-11e1-a439-00145eb45e9a,2e167bb0-4441-11db-9ba2-b8a03c50a862,,3f28c5e9-59b3-4c98-baa8-46002fbf0a7c,US,DWC_ARCHIVE,2019-08-27T00:19:21.093+0000,2018-06-21T01:45:23.324+0000,1529,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Goias State,,,,,2016-12-30T14:14:17.000+0000,2019-09-20T20:31:24.988+0000,http://collections.peabody.yale.edu/search/Record/YPM-MAM-001694,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,BR,Brazil,Yale Peabody Museum of Natural History,urn:uuid:4ad140e3-5b53-428b-b223-1956aec19751,,,,,,1039519383,VZ,urn:uuid:4ad140e3-5b53-428b-b223-1956aec19751,,,YPM MAM 001694,,YPM,,,MAM number 1694,,,,SOUTH_AMERICA,,,,PhysicalObject,Margay Cat; cats; cat-like carnivores; carnivores; mammals; vertebrates; chordates; animals,,1,,,,,en,,,Leopardus wiedii|Felis wiedii,,,,,,,Anapolis,,,,,YPM,,,,,"{ ""solr_long_lat"": ""-48.9667,-16.3333"" }",,"skin, tanned (tail separate)",,South America; Brazil; Goias State; Anapolis,,,"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj",,,,,,,,,,,Animalia; Chordata; Vertebrata; Amniota; Mammalia; Theriiformes-----Theria-Placentalia-Epitheria; Preptotheria-Ferae; Carnivora; Feliformia; Felidae; Felinae,,,,,,Leopardus wiedii (YPM MAM 001694),unspecified,,,Animals and Plants: Vertebrates - Mammals,,,,,|,,,,,,,,ICZN,unspecified,,,ex Argus,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 530 <br/><b>Record key:</b> 1039519383 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' http://collections.peabody.yale.edu/search/Record/YPM-MAM-001694 '>click</a>
"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",-88.008056,20.935556,"cdround,gass84,rdativ,txmatfuz",gbif,1423221776,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",805bbcde-f762-11e1-a439-00145eb45e9a,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-04-04T14:39:19.419+0000,2017-01-04T18:36:18.171+0000,37,UNKNOWN,6164548,1,44,359,732,9703,2434918,2434950,6164548,"Leopardus wiedii yucatanicus (Nelson & Goldman, 1931)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Yucatan,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:31:25.019+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:233704,,,,Actualización y enriquecimiento de las bases de datos del proyecto de evaluación y análisis geográfico de la diversidad faunística de Chiapas,,1423221776,NO DISPONIBLE,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:233704,94d914c9d6776111189daf76340a2a44,NO DISPONIBLE,NO DISPONIBLE,,NO DISPONIBLE,,0000-00-00 00:00:00,,24800,,0,,1,TEMOZON,Nabalam,Event,tigrillo,,1,0,,,,es,,,,,,,grados minutos segundos,,,,,2,NO DISPONIBLE,,NO DISPONIBLE,,,,,,NO DISPONIBLE,NO DISPONIBLE,,,4078,d90b3ecec15c113c82ebebc1f0a384b6,Libre acceso,,,,,,Leopardus wiedii subsp. yucatanica,,,,,Animalia; Craniata; Mammalia; Carnivora; Felidae; Leopardus; wiedii,,0,0,1931,"Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Muñoz Alonso, L. A. y I. J. March Mifsut. 2003. Actualización y enriquecimiento de las bases de datos del proyecto de evaluación y análisis geográfico de la diversidad faunística de Chiapas. El Colegio de la Frontera Sur. Bases de datos SNIB-CONABIO proyectos No. U014 y P132. México, D.F.","Mapa, 1:50 000",Leopardus,,,yucatanicus,,,,"Genoways, H. H. & Jones, J. K. 1975. Annotated checklist of mammals of the Yucatan Penninsula, Mexico IV. Carnivora, Sirenia, Perissodactyla, Artiodactyla. Ocassional Papers of the Museum of Texas Tech University. (26):1-22. Tésis de No Aplica.",,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 531 <br/><b>Record key:</b> 1423221776 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
